id;nickname;gender;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;M
SJTI;0;1;1;1;3;0;25;1;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
E1YG;0;0;4;3;5;0;21;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
A5SV;1;1;1;2;0;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
ZDPT;0;1;2;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
Q6LA;0;1;3;1;3;0;29;1;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
XAZO;0;1;2;1;2;0;25;0;1;0;0;0;0;1;0;0;0;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
KLPD;0;1;3;2;2;0;22;1;0;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
VVIX;1;1;2;1;3;0;28;0;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.5;0.0;0.1428571428571428
TEW0;0;1;3;1;3;0;28;0;0;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
G5HI;0;1;2;1;1;0;33;0;1;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.75;1.0;0.1428571428571428
EYHV;0;1;3;1;2;0;41;0;1;1;0;0;0;0;0;0;1;0;1.0;0.6666666666666666;1.0;0.3333333333333333;0.1428571428571428
JNQC;1;1;1;0;2;0;39;0;1;1;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.2857142857142857
D9B6;0;0;3;1;1;0;42;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.75;1.0;0.1428571428571428
XKJ9;1;1;2;1;3;0;27;0;1;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
HZLM;1;1;1;0;3;0;28;1;1;0;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.2857142857142857
M0L0;0;1;3;0;2;0;25;0;1;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.2857142857142857
K2I0;0;1;2;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
A9WD;0;1;1;2;2;0;23;1;0;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
XML9;0;0;1;2;2;0;79;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
QTF9;0;1;1;2;2;0;56;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
SWFM;0;1;2;0;3;0;34;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
BYG0;1;1;1;2;2;0;33;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0;0.1428571428571428
RKYA;0;1;1;3;5;0;24;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
A8HA;0;1;3;2;2;0;24;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0;0.0
GBE7;0;1;3;1;3;0;28;0;0;0;0;0;0;0;1;0;1;0;0.75;0.0;0.8;1.0;0.1428571428571428
R1QV;0;1;2;1;3;0;28;0;1;1;0;0;0;0;0;0;1;0;0.75;0.0;0.8;1.0;0.1428571428571428
PQH2;0;1;3;1;2;0;27;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0555555555555555;1.0;0.8333333333333334;0.2857142857142857
W1M9;0;1;3;1;1;0;26;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0555555555555555;1.0;0.8333333333333334;0.1428571428571428
JKQH;0;1;3;1;3;0;32;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0555555555555555;1.0;0.8333333333333334;0.2857142857142857
PSUF;1;0;3;0;1;0;31;0;1;1;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
RDX6;0;1;3;1;4;0;35;1;1;1;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
JUIH;1;1;2;1;4;0;33;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
Q4NU;0;1;3;0;3;0;24;1;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
SFTB;0;1;1;1;2;0;26;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
RFJZ;0;1;1;0;2;0;23;1;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
IJAT;0;1;3;0;3;0;24;0;0;0;0;0;0;1;1;0;1;0;1.0;1.0;1.0;0.0;0.4285714285714285
AXI7;1;1;3;2;3;0;29;0;1;1;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.0
EJJQ;0;1;2;1;2;0;26;1;1;1;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.6;0.0;0.4285714285714285
MGWX;1;1;1;0;3;0;33;1;1;1;0;0;0;1;1;0;1;0;0.3333333333333333;0.0;0.6;0.0;0.1428571428571428
V1G1;0;1;3;2;2;0;30;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
IHWG;1;1;1;2;2;0;31;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
VMA2;1;1;2;1;1;0;27;1;0;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
Z9PT;1;1;2;1;3;0;29;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
RPLW;0;1;1;1;2;0;31;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
NDYA;0;1;1;0;3;0;33;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
H5WX;0;1;2;0;2;0;28;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
JHKN;0;1;3;0;2;0;31;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
Y7UX;1;1;3;1;3;0;27;0;1;1;0;0;0;0;0;0;1;0;0.5;0.1666666666666666;0.6666666666666666;0.0;0.1428571428571428
RSMN;1;1;3;1;3;0;32;0;1;1;0;0;0;0;0;0;1;0;0.75;0.5833333333333333;0.8;0.0;0.1428571428571428
ISPR;1;1;3;1;3;0;30;1;1;1;0;0;0;1;1;0;1;0;0.25;0.0;0.5;0.0;0.1428571428571428
BAUV;0;1;1;2;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.5;0.1666666666666666;0.6666666666666666;0.0;0.4285714285714285
RZPE;0;1;3;2;3;0;41;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0833333333333333;0.5714285714285714;0.0;0.1428571428571428
EJB7;0;0;2;1;2;0;27;0;0;0;0;0;0;0;0;0;0;0;0.6000000000000001;0.6000000000000001;0.7142857142857143;0.3333333333333333;0.2857142857142857
PMMD;1;1;3;1;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.6000000000000001;0.15;0.625;0.6666666666666666;0.1428571428571428
MXQR;1;1;2;1;3;0;27;1;0;0;0;0;0;0;0;0;1;0;0.2;0.0;0.3846153846153846;0.0;0.1428571428571428
WYXA;1;1;1;0;1;0;36;1;1;1;0;0;0;0;0;0;1;0;0.6000000000000001;0.15;0.625;0.6666666666666666;0.1428571428571428
YYCV;0;1;3;1;2;0;28;1;0;0;0;0;0;1;0;0;0;0;0.4;0.0;0.4545454545454545;1.0;0.1428571428571428
SQCV;1;1;3;1;3;0;39;1;0;0;0;0;0;0;0;0;1;0;0.4;0.4;0.5555555555555556;0.0;0.0
K9XD;0;1;1;0;3;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
IBM1;1;1;3;1;3;0;31;1;1;1;0;1;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.4285714285714285
FWD0;0;1;2;1;2;0;37;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
R5DU;0;1;2;1;3;0;27;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
W0L9;0;0;1;1;2;0;24;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
H5Q2;0;1;2;1;2;0;20;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
C6CQ;0;0;2;1;2;0;34;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
P1QH;0;1;3;1;2;0;29;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
HSNB;0;1;3;2;2;0;37;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
F1US;0;1;3;2;4;0;32;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
PLPI;0;1;3;1;2;0;41;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
IFJ9;0;1;2;1;1;0;36;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
NZX2;1;1;3;1;4;0;31;0;1;1;0;0;0;0;0;0;1;0;0.2222222222222222;0.0;0.5294117647058824;1.0;0.1428571428571428
NFDF;0;1;2;1;4;0;43;1;1;1;0;0;0;1;1;0;1;0;0.1111111111111111;0.0;0.5;0.0;0.1428571428571428
MOR6;1;1;2;1;5;0;39;1;1;1;0;0;0;1;0;0;1;0;0.2222222222222222;0.2222222222222222;0.5625;0.0;0.4285714285714285
UXMX;0;1;0;1;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.1111111111111111;0.0;0.5;0.0;0.4285714285714285
QWZD;1;1;3;0;3;0;28;1;0;1;0;0;0;1;1;0;1;0;0.2222222222222222;0.0;0.5294117647058824;1.0;0.2857142857142857
C2ED;0;1;2;1;3;0;27;0;1;1;0;0;0;1;0;0;0;0;0.1111111111111111;0.0;0.5;0.0;0.4285714285714285
QQZF;0;1;3;1;2;0;28;1;0;1;0;0;0;1;1;0;1;0;0.1111111111111111;0.0;0.375;0.0;0.4285714285714285
QVQK;1;1;4;1;3;0;36;1;1;1;0;0;0;1;1;0;1;0;0.8888888888888888;0.9027777777777776;0.9;0.0714285714285714;0.4285714285714285
YHXO;1;1;4;0;3;0;30;1;0;1;0;0;0;1;0;0;1;0;0.1111111111111111;0.0;0.5;0.0;0.2857142857142857
F7SA;1;1;2;1;3;0;30;1;1;1;0;0;0;1;1;0;1;0;0.3333333333333333;0.0138888888888888;0.5625;0.6666666666666666;0.2857142857142857
HMIW;0;1;3;0;3;0;24;1;0;0;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
FJWY;1;1;2;1;2;0;28;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
IIEN;1;1;2;1;2;0;56;1;1;1;0;0;0;0;1;0;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
M2EV;0;1;2;1;3;0;34;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
F7OM;0;1;1;1;2;0;35;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
FGZD;0;1;1;1;1;0;31;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
VIIF;0;0;1;0;1;0;45;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
F5AF;0;1;3;1;3;0;30;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
ICVP;0;1;3;0;3;0;31;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
VYEQ;0;1;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
E3TH;0;1;3;1;2;0;32;1;1;0;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
DGOQ;1;1;2;1;2;0;38;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
IUJ1;1;1;3;1;3;0;38;1;1;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0;0.2857142857142857
WSTC;1;1;3;1;2;0;36;0;1;1;0;0;0;0;0;0;1;0;0.75;0.0;0.8;1.0;0.1428571428571428
U5MX;1;1;3;2;3;0;44;0;0;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0;0.0
ZNPK;0;1;1;0;3;0;36;0;1;1;0;0;0;0;0;0;1;0;1.0;0.5;1.0;0.5;0.1428571428571428
HHAJ;0;1;1;2;3;0;31;0;1;0;0;0;0;0;0;0;0;0;0.75;0.0;0.8;1.0;0.1428571428571428
D5LG;0;1;1;0;5;0;34;0;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.5714285714285714;0.0;0.0
CMS1;0;1;3;1;3;0;42;1;1;1;0;0;0;0;0;0;0;0;0.3333333333333333;0.0;0.5;0.0;0.0
UNYZ;1;1;2;1;0;0;32;0;1;1;0;0;0;0;0;0;0;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.4285714285714285
Q8LR;0;1;2;1;2;0;27;1;1;1;0;0;0;1;1;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
SRE6;1;1;3;1;2;0;27;1;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.5;0.0;0.0
QQB1;0;1;3;0;3;0;29;0;1;1;0;0;0;0;0;0;1;0;0.1818181818181818;0.509090909090909;0.4583333333333333;0.0;0.1428571428571428
EFVP;0;1;3;1;5;0;26;0;1;1;0;0;0;1;0;0;1;0;0.5454545454545454;0.7454545454545454;0.5;0.1333333333333333;0.2857142857142857
NJEZ;1;1;2;1;3;0;33;1;1;1;0;0;0;0;0;0;1;0;0.1818181818181818;0.4363636363636363;0.3928571428571428;0.0;0.1428571428571428
FDVU;0;1;3;1;3;0;24;0;1;1;0;0;0;0;0;0;1;0;0.0909090909090909;0.0;0.282051282051282;0.0;0.1428571428571428
X4G2;1;1;2;1;4;0;37;0;1;1;0;0;0;1;0;0;1;0;0.1818181818181818;0.0;0.3666666666666666;1.0;0.0
KNE1;1;1;1;3;1;0;61;0;1;1;0;0;0;0;0;0;1;0;0.0909090909090909;0.0;0.2115384615384615;0.0;0.1428571428571428
JFYY;0;1;2;1;5;0;25;0;1;0;0;0;0;0;0;0;1;0;0.1818181818181818;0.0;0.3548387096774194;1.0;0.1428571428571428
WSAM;0;1;1;1;5;0;26;0;0;0;0;0;0;0;0;0;1;0;0.1818181818181818;0.0;0.3548387096774194;1.0;0.2857142857142857
S8C6;0;1;2;1;3;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0909090909090909;0.0;0.34375;0.0;0.1428571428571428
MDKD;0;1;2;1;2;0;24;1;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;0.1818181818181818;0.3793103448275862;0.3333333333333333;0.1428571428571428
NKHP;0;1;3;1;2;0;46;1;1;1;0;0;0;1;0;0;1;0;0.1818181818181818;0.1818181818181818;0.2619047619047619;0.0;0.2857142857142857
E3X0;0;1;2;1;3;0;37;0;1;1;0;0;0;0;0;0;1;0;0.1818181818181818;0.3272727272727272;0.3235294117647059;0.0;0.1428571428571428
UCBF;1;1;3;1;5;0;51;0;1;1;0;0;0;0;0;0;1;0;0.0833333333333333;0.0833333333333333;0.2474226804123711;0.0;0.1428571428571428
C8XO;0;0;2;1;3;0;33;0;1;1;0;0;0;1;1;0;0;0;0.1666666666666666;0.4311594202898551;0.2424242424242424;0.0;0.1428571428571428
ZIE1;1;0;2;1;1;0;62;1;1;1;0;0;0;0;0;0;1;0;0.0833333333333333;0.0833333333333333;0.1726618705035971;0.0;0.2857142857142857
WJF8;0;1;2;1;3;0;42;0;1;1;0;0;0;1;0;0;0;0;0.0416666666666666;0.0;0.1846153846153846;0.0;0.1428571428571428
J5TI;1;0;2;1;1;0;39;0;1;1;0;0;0;0;0;0;1;0;0.0416666666666666;0.0;0.1764705882352941;0.0;0.1428571428571428
BEIX;1;1;2;1;3;0;29;1;1;1;0;0;0;0;1;0;1;0;0.0833333333333333;0.0833333333333333;0.2474226804123711;0.0;0.2857142857142857
UHDC;1;1;3;2;2;0;30;1;1;1;0;0;0;0;1;0;1;0;0.0833333333333333;0.463768115942029;0.2891566265060241;0.0;0.2857142857142857
RAUN;0;1;2;1;3;0;26;1;0;0;0;0;0;0;1;0;0;0;0.0416666666666666;0.0;0.2424242424242424;0.0;0.1428571428571428
L7HG;1;1;3;1;3;0;33;1;1;1;0;0;0;1;0;0;0;0;0.0833333333333333;0.0833333333333333;0.2;0.0;0.1428571428571428
ZLFA;1;1;1;2;4;0;43;1;1;1;0;0;0;1;1;0;1;0;0.0416666666666666;0.0;0.1411764705882353;0.0;0.1428571428571428
OAAE;0;1;2;1;2;0;31;0;1;1;0;0;0;0;0;0;0;0;0.0833333333333333;0.4891304347826087;0.2962962962962963;0.0;0.1428571428571428
B7V7;1;1;2;1;3;0;34;1;1;1;0;0;0;0;0;0;1;0;0.0416666666666666;0.0;0.1967213114754098;0.0;0.4285714285714285
LIDY;1;1;2;1;3;0;42;0;1;0;0;0;0;1;0;0;0;0;0.0416666666666666;0.0;0.2162162162162162;0.0;0.1428571428571428
GZMZ;0;1;3;2;2;0;31;0;1;1;0;0;0;0;0;0;1;0;0.0416666666666666;0.0;0.2;0.0;0.1428571428571428
YRNR;0;1;4;3;5;0;30;0;1;1;0;0;0;0;0;0;1;0;0.0416666666666666;0.0;0.2;0.0;0.2857142857142857
HMAB;1;1;3;1;3;0;39;0;1;1;0;0;0;0;0;0;1;0;0.0833333333333333;0.0833333333333333;0.2123893805309734;0.0;0.2857142857142857
FKH1;1;1;1;0;4;0;34;1;1;1;0;0;0;0;1;0;1;0;0.0416666666666666;0.0;0.1481481481481481;0.0;0.1428571428571428
WZRV;1;1;1;2;2;0;47;1;1;1;0;0;0;1;0;0;0;0;0.0833333333333333;0.0833333333333333;0.1632653061224489;0.0;0.1428571428571428
STOR;1;0;2;1;1;0;43;1;1;1;0;0;0;0;0;0;1;0;0.0833333333333333;0.1594202898550724;0.2033898305084746;0.0;0.1428571428571428
HSHZ;1;1;2;1;2;0;41;1;1;1;0;0;0;1;0;0;1;0;0.125;0.4891304347826087;0.2727272727272727;0.0;0.4285714285714285
BJJG;1;1;3;1;3;0;33;1;1;1;0;0;0;1;1;0;0;0;0.0833333333333333;0.1594202898550724;0.1904761904761904;0.0;0.0
ALWY;1;1;1;0;1;0;47;1;1;1;0;0;0;0;0;0;1;0;0.2083333333333333;0.6992753623188406;0.3157894736842105;0.0;0.2857142857142857
LNFA;0;1;3;1;3;0;29;0;1;1;0;0;0;0;0;0;1;0;0.0416666666666666;0.0;0.1678321678321678;0.0;0.1428571428571428
EDUS;1;1;1;2;4;0;26;1;1;1;0;0;0;1;0;0;1;0;0.125;0.4673913043478261;0.2608695652173913;0.0;0.2857142857142857
IKWL;1;1;2;1;4;0;45;1;0;1;0;0;0;1;1;0;1;0;0.125;0.3007246376811594;0.2242990654205607;0.0;0.1428571428571428
QXDR;1;0;3;0;2;0;52;0;1;1;0;0;0;0;1;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
FGNW;0;0;3;2;2;0;49;0;1;0;0;0;0;0;1;0;0;0;0.3333333333333333;0.0;0.5;0.0;0.2857142857142857
FWRP;1;0;3;2;1;0;67;0;1;1;0;0;0;0;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0;0.1428571428571428
R7FQ;1;1;1;2;2;0;44;1;1;0;0;0;0;0;1;0;1;0;0.3333333333333333;0.0;0.5;0.0;0.2857142857142857
E0LL;0;1;4;3;5;0;35;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
ITHG;1;1;3;1;5;0;49;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
IWJC;0;1;4;3;5;0;35;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
AAX7;0;1;2;0;3;0;53;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
K5AX;1;1;2;1;5;0;40;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
S6R7;0;1;2;0;5;0;31;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
WDVM;0;0;3;2;5;0;26;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
EUNR;1;1;3;1;2;0;36;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0;0.2857142857142857
G6OS;0;0;3;2;1;0;41;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
T5BC;0;1;3;1;2;0;21;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0666666666666666;1.0;0.8;0.2857142857142857
RUS8;0;1;3;2;1;0;19;1;0;0;0;0;0;1;0;0;0;0;0.6000000000000001;0.0;0.7142857142857143;1.0;0.2857142857142857
R2OA;0;1;2;1;4;0;27;1;1;1;0;0;0;1;0;0;1;0;0.8;0.0;0.8333333333333334;1.0;0.4285714285714285
ZMUJ;0;1;2;1;3;0;28;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0666666666666666;1.0;0.8;0.1428571428571428
BOWJ;1;1;1;0;2;0;22;1;0;0;0;0;0;1;0;0;1;0;1.0;0.0666666666666666;1.0;0.8;0.1428571428571428
P4NI;1;1;3;0;2;0;27;1;1;1;0;0;0;1;1;0;1;0;0.8;0.0;0.8333333333333334;1.0;0.1428571428571428
LDIR;0;1;3;1;5;0;22;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0;0.2857142857142857
UXK9;0;1;2;1;5;0;27;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
WRJL;0;1;3;1;5;0;24;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
CSE8;0;1;1;0;5;0;19;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
JWZ1;0;1;4;3;5;0;19;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
HASA;0;1;3;1;5;0;19;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
FOGG;0;1;4;3;5;0;19;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
PSSP;1;1;2;1;4;0;37;1;1;1;0;0;0;1;0;0;1;0;0.375;0.5357142857142857;0.6153846153846154;0.3333333333333333;0.1428571428571428
SERT;1;1;2;1;4;0;36;0;1;1;0;0;0;1;1;0;0;0;0.125;0.0;0.4;0.0;0.1428571428571428
JXE4;0;1;4;1;2;0;32;0;0;0;0;0;0;0;0;0;0;0;0.25;0.0;0.4210526315789473;1.0;0.2857142857142857
NCI6;0;1;3;1;3;0;31;1;1;1;0;0;0;1;1;0;1;0;0.375;0.4642857142857142;0.5;0.0;0.2857142857142857
HGRD;1;1;3;0;5;0;37;1;1;1;0;0;0;1;0;0;1;0;0.625;0.5357142857142857;0.6153846153846154;0.2;0.4285714285714285
QBO7;0;1;1;0;3;0;37;1;1;1;0;0;0;1;0;0;1;0;0.375;0.0714285714285714;0.5333333333333333;0.6666666666666666;0.0
UOO9;0;1;3;1;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.125;0.0;0.4;0.0;0.2857142857142857
H3PB;0;1;1;2;4;0;29;0;1;0;0;0;0;0;0;0;1;0;0.125;0.0;0.3478260869565217;0.0;0.2857142857142857
UJR0;0;1;1;1;4;0;26;0;1;1;0;0;0;0;1;0;0;0;0.125;0.0;0.3478260869565217;0.0;0.1428571428571428
LGAI;1;1;3;1;3;0;34;1;1;1;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0;0.1428571428571428
EHKX;1;1;1;1;4;0;31;1;1;1;0;0;0;1;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
GHBV;0;1;3;1;3;0;28;0;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0;0.2857142857142857
ONJC;0;1;3;0;2;0;40;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
FQTJ;0;1;3;0;3;0;46;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
KEXR;1;0;3;2;2;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0;0.1428571428571428
EZAT;0;1;4;3;5;0;23;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
AKMO;0;1;4;3;5;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0;0.1428571428571428
P4TE;0;1;4;3;5;0;20;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.0;0.0
YWPX;0;1;4;3;5;0;40;0;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
IMU8;0;1;4;3;5;0;26;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0;0.1428571428571428
TNMP;0;1;4;3;5;0;41;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
PSGB;0;1;4;3;5;0;46;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
XIUL;0;0;4;3;5;0;33;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
GXRC;0;0;4;3;5;0;43;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
QPNP;0;0;4;3;5;0;29;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
QHPB;0;0;4;3;5;0;40;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
UTZV;0;1;4;3;5;0;61;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0;0.0
BVV6;0;1;3;1;3;0;30;1;0;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
K8DP;1;1;3;1;3;0;38;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
VGVK;0;1;2;1;2;0;43;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.2857142857142857
TVMU;1;1;3;0;1;0;26;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
D1VH;1;1;3;1;2;0;30;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0;0.1428571428571428
G1D0;0;0;2;1;5;0;58;0;1;0;0;0;0;0;0;0;1;0;0.75;0.0;0.8;1.0;0.1428571428571428
